Region;Brott;År;Period;Antal;/100 000 inv
Kärra-Rödbo stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jan;0;0
Kärra-Rödbo stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Feb;0;0
Kärra-Rödbo stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Mar;0;0
Kärra-Rödbo stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Apr;0;0
Kärra-Rödbo stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Maj;0;0
Kärra-Rödbo stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jun;0;0
Kärra-Rödbo stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jul;0;0
Kärra-Rödbo stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Aug;0;0
Kärra-Rödbo stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Sep;0;0
Kärra-Rödbo stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Okt;0;0
Kärra-Rödbo stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Nov;0;0
Kärra-Rödbo stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Dec;0;0
Majorna stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jan;0;0
Majorna stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Feb;0;0
Majorna stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Mar;0;0
Majorna stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Apr;0;0
Majorna stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Maj;0;0
Majorna stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jun;0;0
Majorna stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jul;0;0
Majorna stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Aug;0;0
Majorna stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Sep;0;0
Majorna stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Okt;0;0
Majorna stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Nov;0;0
Majorna stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Dec;0;0
Lärjedalen stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jan;0;0
Lärjedalen stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Feb;0;0
Lärjedalen stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Mar;0;0
Lärjedalen stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Apr;0;0
Lärjedalen stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Maj;0;0
Lärjedalen stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jun;0;0
Lärjedalen stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jul;0;0
Lärjedalen stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Aug;0;0
Lärjedalen stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Sep;0;0
Lärjedalen stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Okt;0;0
Lärjedalen stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Nov;0;0
Lärjedalen stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Dec;0;0
Torslanda stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jan;0;0
Torslanda stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Feb;0;0
Torslanda stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Mar;0;0
Torslanda stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Apr;0;0
Torslanda stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Maj;0;0
Torslanda stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jun;0;0
Torslanda stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jul;0;0
Torslanda stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Aug;0;0
Torslanda stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Sep;0;0
Torslanda stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Okt;0;0
Torslanda stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Nov;0;0
Torslanda stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Dec;0;0
Styrsö/S Skärgården stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jan;0;0
Styrsö/S Skärgården stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Feb;0;0
Styrsö/S Skärgården stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Mar;0;0
Styrsö/S Skärgården stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Apr;0;0
Styrsö/S Skärgården stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Maj;0;0
Styrsö/S Skärgården stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jun;0;0
Styrsö/S Skärgården stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jul;0;0
Styrsö/S Skärgården stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Aug;0;0
Styrsö/S Skärgården stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Sep;0;0
Styrsö/S Skärgården stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Okt;0;0
Styrsö/S Skärgården stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Nov;0;0
Styrsö/S Skärgården stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Dec;0;0
Tynnered stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jan;0;0
Tynnered stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Feb;0;0
Tynnered stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Mar;0;0
Tynnered stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Apr;0;0
Tynnered stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Maj;0;0
Tynnered stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jun;0;0
Tynnered stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jul;0;0
Tynnered stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Aug;0;0
Tynnered stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Sep;0;0
Tynnered stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Okt;0;0
Tynnered stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Nov;0;0
Tynnered stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Dec;0;0
Tuve-Säve stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jan;0;0
Tuve-Säve stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Feb;0;0
Tuve-Säve stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Mar;0;0
Tuve-Säve stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Apr;0;0
Tuve-Säve stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Maj;0;0
Tuve-Säve stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jun;0;0
Tuve-Säve stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jul;0;0
Tuve-Säve stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Aug;0;0
Tuve-Säve stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Sep;0;0
Tuve-Säve stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Okt;0;0
Tuve-Säve stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Nov;0;0
Tuve-Säve stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Dec;0;0
Älvsborg stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jan;0;0
Älvsborg stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Feb;0;0
Älvsborg stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Mar;0;0
Älvsborg stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Apr;0;0
Älvsborg stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Maj;0;0
Älvsborg stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jun;0;0
Älvsborg stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jul;0;0
Älvsborg stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Aug;0;0
Älvsborg stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Sep;0;0
Älvsborg stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Okt;0;0
Älvsborg stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Nov;0;0
Älvsborg stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Dec;0;0
Örgryte stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jan;0;0
Örgryte stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Feb;0;0
Örgryte stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Mar;0;0
Örgryte stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Apr;0;0
Örgryte stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Maj;0;0
Örgryte stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jun;0;0
Örgryte stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Jul;0;0
Örgryte stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Aug;0;0
Örgryte stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Sep;0;0
Örgryte stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Okt;0;0
Örgryte stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Nov;0;0
Örgryte stadsdel (upphörde 2011-01-01);Våldsbrott ;2015;Dec;0;0
Götene kommun;Våldsbrott ;2015;Jan;2;15
Götene kommun;Våldsbrott ;2015;Feb;5;38
Götene kommun;Våldsbrott ;2015;Mar;4;30
Götene kommun;Våldsbrott ;2015;Apr;7;53
Götene kommun;Våldsbrott ;2015;Maj;3;23
Götene kommun;Våldsbrott ;2015;Jun;7;53
Götene kommun;Våldsbrott ;2015;Jul;14;107
Götene kommun;Våldsbrott ;2015;Aug;4;30
Götene kommun;Våldsbrott ;2015;Sep;8;61
Götene kommun;Våldsbrott ;2015;Okt;4;30
Götene kommun;Våldsbrott ;2015;Nov;4;30
Götene kommun;Våldsbrott ;2015;Dec;24;183
Habo kommun;Våldsbrott ;2015;Jan;1;9
Habo kommun;Våldsbrott ;2015;Feb;4;36
Habo kommun;Våldsbrott ;2015;Mar;2;18
Habo kommun;Våldsbrott ;2015;Apr;3;27
Habo kommun;Våldsbrott ;2015;Maj;1;9
Habo kommun;Våldsbrott ;2015;Jun;5;45
Habo kommun;Våldsbrott ;2015;Jul;3;27
Habo kommun;Våldsbrott ;2015;Aug;5;45
Habo kommun;Våldsbrott ;2015;Sep;7;62
Habo kommun;Våldsbrott ;2015;Okt;5;45
Habo kommun;Våldsbrott ;2015;Nov;7;62
Habo kommun;Våldsbrott ;2015;Dec;5;45
Hagfors kommun;Våldsbrott ;2015;Jan;4;34
Hagfors kommun;Våldsbrott ;2015;Feb;10;84
Hagfors kommun;Våldsbrott ;2015;Mar;9;76
Hagfors kommun;Våldsbrott ;2015;Apr;10;84
Hagfors kommun;Våldsbrott ;2015;Maj;11;93
Hagfors kommun;Våldsbrott ;2015;Jun;5;42
Hagfors kommun;Våldsbrott ;2015;Jul;10;84
Hagfors kommun;Våldsbrott ;2015;Aug;12;101
Hagfors kommun;Våldsbrott ;2015;Sep;7;59
Hagfors kommun;Våldsbrott ;2015;Okt;7;59
Hagfors kommun;Våldsbrott ;2015;Nov;15;126
Hagfors kommun;Våldsbrott ;2015;Dec;12;101
Hallsberg kommun;Våldsbrott ;2015;Jan;17;110
Hallsberg kommun;Våldsbrott ;2015;Feb;18;117
Hallsberg kommun;Våldsbrott ;2015;Mar;12;78
Hallsberg kommun;Våldsbrott ;2015;Apr;12;78
Hallsberg kommun;Våldsbrott ;2015;Maj;8;52
Hallsberg kommun;Våldsbrott ;2015;Jun;10;65
Hallsberg kommun;Våldsbrott ;2015;Jul;8;52
Hallsberg kommun;Våldsbrott ;2015;Aug;8;52
Hallsberg kommun;Våldsbrott ;2015;Sep;17;110
Hallsberg kommun;Våldsbrott ;2015;Okt;9;58
Hallsberg kommun;Våldsbrott ;2015;Nov;9;58
Hallsberg kommun;Våldsbrott ;2015;Dec;9;58
Hallstahammar kommun;Våldsbrott ;2015;Jan;6;38
Hallstahammar kommun;Våldsbrott ;2015;Feb;12;77
Hallstahammar kommun;Våldsbrott ;2015;Mar;16;102
Hallstahammar kommun;Våldsbrott ;2015;Apr;15;96
Hallstahammar kommun;Våldsbrott ;2015;Maj;24;154
Hallstahammar kommun;Våldsbrott ;2015;Jun;10;64
Hallstahammar kommun;Våldsbrott ;2015;Jul;10;64
Hallstahammar kommun;Våldsbrott ;2015;Aug;16;102
Hallstahammar kommun;Våldsbrott ;2015;Sep;15;96
Hallstahammar kommun;Våldsbrott ;2015;Okt;13;83
Hallstahammar kommun;Våldsbrott ;2015;Nov;8;51
Hallstahammar kommun;Våldsbrott ;2015;Dec;6;38
Halmstad kommun;Våldsbrott ;2015;Jan;68;71
Halmstad kommun;Våldsbrott ;2015;Feb;71;74
Halmstad kommun;Våldsbrott ;2015;Mar;80;83
Halmstad kommun;Våldsbrott ;2015;Apr;68;71
Halmstad kommun;Våldsbrott ;2015;Maj;74;77
Halmstad kommun;Våldsbrott ;2015;Jun;65;68
Halmstad kommun;Våldsbrott ;2015;Jul;88;91
Halmstad kommun;Våldsbrott ;2015;Aug;77;80
Halmstad kommun;Våldsbrott ;2015;Sep;77;80
Halmstad kommun;Våldsbrott ;2015;Okt;84;87
Halmstad kommun;Våldsbrott ;2015;Nov;73;76
Halmstad kommun;Våldsbrott ;2015;Dec;85;88
Hammarö kommun;Våldsbrott ;2015;Jan;0;0
Hammarö kommun;Våldsbrott ;2015;Feb;0;0
Hammarö kommun;Våldsbrott ;2015;Mar;1;7
Hammarö kommun;Våldsbrott ;2015;Apr;4;26
Hammarö kommun;Våldsbrott ;2015;Maj;2;13
Hammarö kommun;Våldsbrott ;2015;Jun;6;39
Hammarö kommun;Våldsbrott ;2015;Jul;5;33
Hammarö kommun;Våldsbrott ;2015;Aug;4;26
Hammarö kommun;Våldsbrott ;2015;Sep;6;39
Hammarö kommun;Våldsbrott ;2015;Okt;3;20
Hammarö kommun;Våldsbrott ;2015;Nov;2;13
Hammarö kommun;Våldsbrott ;2015;Dec;5;33
Haninge kommun;Våldsbrott ;2015;Jan;107;129
Haninge kommun;Våldsbrott ;2015;Feb;81;97
Haninge kommun;Våldsbrott ;2015;Mar;103;124
Haninge kommun;Våldsbrott ;2015;Apr;101;121
Haninge kommun;Våldsbrott ;2015;Maj;111;134
Haninge kommun;Våldsbrott ;2015;Jun;103;124
Haninge kommun;Våldsbrott ;2015;Jul;86;103
Haninge kommun;Våldsbrott ;2015;Aug;118;142
Haninge kommun;Våldsbrott ;2015;Sep;103;124
Haninge kommun;Våldsbrott ;2015;Okt;101;121
Haninge kommun;Våldsbrott ;2015;Nov;94;113
Haninge kommun;Våldsbrott ;2015;Dec;104;125
Haparanda kommun;Våldsbrott ;2015;Jan;11;112
Haparanda kommun;Våldsbrott ;2015;Feb;4;41
Haparanda kommun;Våldsbrott ;2015;Mar;6;61
Haparanda kommun;Våldsbrott ;2015;Apr;13;133
Haparanda kommun;Våldsbrott ;2015;Maj;19;194
Haparanda kommun;Våldsbrott ;2015;Jun;12;122
Haparanda kommun;Våldsbrott ;2015;Jul;13;133
Haparanda kommun;Våldsbrott ;2015;Aug;5;51
Haparanda kommun;Våldsbrott ;2015;Sep;7;71
Haparanda kommun;Våldsbrott ;2015;Okt;7;71
Haparanda kommun;Våldsbrott ;2015;Nov;16;163
Haparanda kommun;Våldsbrott ;2015;Dec;11;112
Heby kommun;Våldsbrott ;2015;Jan;7;52
Heby kommun;Våldsbrott ;2015;Feb;9;66
Heby kommun;Våldsbrott ;2015;Mar;7;52
Heby kommun;Våldsbrott ;2015;Apr;15;111
Heby kommun;Våldsbrott ;2015;Maj;10;74
Heby kommun;Våldsbrott ;2015;Jun;6;44
Heby kommun;Våldsbrott ;2015;Jul;6;44
Heby kommun;Våldsbrott ;2015;Aug;9;66
Heby kommun;Våldsbrott ;2015;Sep;11;81
Heby kommun;Våldsbrott ;2015;Okt;16;118
Heby kommun;Våldsbrott ;2015;Nov;6;44
Heby kommun;Våldsbrott ;2015;Dec;4;30
Heby kommun;Våldsbrott ;2015;Jan;0;0
Heby kommun;Våldsbrott ;2015;Feb;0;0
Heby kommun;Våldsbrott ;2015;Mar;0;0
Heby kommun;Våldsbrott ;2015;Apr;0;0
Heby kommun;Våldsbrott ;2015;Maj;0;0
Heby kommun;Våldsbrott ;2015;Jun;0;0
Heby kommun;Våldsbrott ;2015;Jul;0;0
Heby kommun;Våldsbrott ;2015;Aug;0;0
Heby kommun;Våldsbrott ;2015;Sep;0;0
Heby kommun;Våldsbrott ;2015;Okt;0;0
Heby kommun;Våldsbrott ;2015;Nov;0;0
Heby kommun;Våldsbrott ;2015;Dec;0;0
Hedemora kommun;Våldsbrott ;2015;Jan;15;99
Hedemora kommun;Våldsbrott ;2015;Feb;13;86
Hedemora kommun;Våldsbrott ;2015;Mar;25;165
Hedemora kommun;Våldsbrott ;2015;Apr;12;79
Hedemora kommun;Våldsbrott ;2015;Maj;5;33
Hedemora kommun;Våldsbrott ;2015;Jun;18;119
Hedemora kommun;Våldsbrott ;2015;Jul;12;79
Hedemora kommun;Våldsbrott ;2015;Aug;10;66
Hedemora kommun;Våldsbrott ;2015;Sep;19;125
Hedemora kommun;Våldsbrott ;2015;Okt;16;106
Hedemora kommun;Våldsbrott ;2015;Nov;18;119
Hedemora kommun;Våldsbrott ;2015;Dec;9;59
Helsingborg kommun;Våldsbrott ;2015;Jan;134;98
Helsingborg kommun;Våldsbrott ;2015;Feb;185;135
Helsingborg kommun;Våldsbrott ;2015;Mar;166;121
Helsingborg kommun;Våldsbrott ;2015;Apr;175;128
Helsingborg kommun;Våldsbrott ;2015;Maj;192;141
Helsingborg kommun;Våldsbrott ;2015;Jun;163;119
Helsingborg kommun;Våldsbrott ;2015;Jul;166;121
Helsingborg kommun;Våldsbrott ;2015;Aug;205;150
Helsingborg kommun;Våldsbrott ;2015;Sep;239;175
Helsingborg kommun;Våldsbrott ;2015;Okt;188;138
Helsingborg kommun;Våldsbrott ;2015;Nov;158;116
Helsingborg kommun;Våldsbrott ;2015;Dec;166;121
Herrljunga kommun;Våldsbrott ;2015;Jan;3;32
Herrljunga kommun;Våldsbrott ;2015;Feb;14;150
Herrljunga kommun;Våldsbrott ;2015;Mar;2;21
Herrljunga kommun;Våldsbrott ;2015;Apr;3;32
Herrljunga kommun;Våldsbrott ;2015;Maj;9;96
Herrljunga kommun;Våldsbrott ;2015;Jun;7;75
Herrljunga kommun;Våldsbrott ;2015;Jul;5;53
Herrljunga kommun;Våldsbrott ;2015;Aug;10;107
Herrljunga kommun;Våldsbrott ;2015;Sep;14;150
Herrljunga kommun;Våldsbrott ;2015;Okt;9;96
Herrljunga kommun;Våldsbrott ;2015;Nov;9;96
Herrljunga kommun;Våldsbrott ;2015;Dec;10;107
Hjo kommun;Våldsbrott ;2015;Jan;4;45
Hjo kommun;Våldsbrott ;2015;Feb;6;67
Hjo kommun;Våldsbrott ;2015;Mar;5;56
Hjo kommun;Våldsbrott ;2015;Apr;0;0
Hjo kommun;Våldsbrott ;2015;Maj;7;78
Hjo kommun;Våldsbrott ;2015;Jun;3;34
Hjo kommun;Våldsbrott ;2015;Jul;1;11
Hjo kommun;Våldsbrott ;2015;Aug;1;11
Hjo kommun;Våldsbrott ;2015;Sep;4;45
Hjo kommun;Våldsbrott ;2015;Okt;3;34
Hjo kommun;Våldsbrott ;2015;Nov;1;11
Hjo kommun;Våldsbrott ;2015;Dec;7;78
Hofors kommun;Våldsbrott ;2015;Jan;4;42
Hofors kommun;Våldsbrott ;2015;Feb;3;32
Hofors kommun;Våldsbrott ;2015;Mar;5;53
Hofors kommun;Våldsbrott ;2015;Apr;3;32
Hofors kommun;Våldsbrott ;2015;Maj;5;53
Hofors kommun;Våldsbrott ;2015;Jun;8;85
Hofors kommun;Våldsbrott ;2015;Jul;7;74
Hofors kommun;Våldsbrott ;2015;Aug;6;64
Hofors kommun;Våldsbrott ;2015;Sep;3;32
Hofors kommun;Våldsbrott ;2015;Okt;2;21
Hofors kommun;Våldsbrott ;2015;Nov;5;53
Hofors kommun;Våldsbrott ;2015;Dec;11;117
Huddinge kommun;Våldsbrott ;2015;Jan;94;90
Huddinge kommun;Våldsbrott ;2015;Feb;82;78
Huddinge kommun;Våldsbrott ;2015;Mar;125;119
Huddinge kommun;Våldsbrott ;2015;Apr;121;116
Huddinge kommun;Våldsbrott ;2015;Maj;119;114
Huddinge kommun;Våldsbrott ;2015;Jun;116;111
Huddinge kommun;Våldsbrott ;2015;Jul;82;78
Huddinge kommun;Våldsbrott ;2015;Aug;97;93
Huddinge kommun;Våldsbrott ;2015;Sep;113;108
Huddinge kommun;Våldsbrott ;2015;Okt;143;137
Huddinge kommun;Våldsbrott ;2015;Nov;131;125
Huddinge kommun;Våldsbrott ;2015;Dec;109;104
Hudiksvall kommun;Våldsbrott ;2015;Jan;19;51
Hudiksvall kommun;Våldsbrott ;2015;Feb;24;65
Hudiksvall kommun;Våldsbrott ;2015;Mar;40;108
Hudiksvall kommun;Våldsbrott ;2015;Apr;16;43
Hudiksvall kommun;Våldsbrott ;2015;Maj;38;103
Hudiksvall kommun;Våldsbrott ;2015;Jun;20;54
Hudiksvall kommun;Våldsbrott ;2015;Jul;28;76
Hudiksvall kommun;Våldsbrott ;2015;Aug;14;38
Hudiksvall kommun;Våldsbrott ;2015;Sep;16;43
Hudiksvall kommun;Våldsbrott ;2015;Okt;32;87
Hudiksvall kommun;Våldsbrott ;2015;Nov;21;57
Hudiksvall kommun;Våldsbrott ;2015;Dec;21;57
Hultsfred kommun;Våldsbrott ;2015;Jan;26;188
Hultsfred kommun;Våldsbrott ;2015;Feb;15;108
Hultsfred kommun;Våldsbrott ;2015;Mar;8;58
Hultsfred kommun;Våldsbrott ;2015;Apr;11;80
Hultsfred kommun;Våldsbrott ;2015;Maj;6;43
Hultsfred kommun;Våldsbrott ;2015;Jun;12;87
Hultsfred kommun;Våldsbrott ;2015;Jul;13;94
Hultsfred kommun;Våldsbrott ;2015;Aug;18;130
Hultsfred kommun;Våldsbrott ;2015;Sep;12;87
Hultsfred kommun;Våldsbrott ;2015;Okt;16;116
Hultsfred kommun;Våldsbrott ;2015;Nov;17;123
Hultsfred kommun;Våldsbrott ;2015;Dec;16;116
Hylte kommun;Våldsbrott ;2015;Jan;5;48
Hylte kommun;Våldsbrott ;2015;Feb;9;87
Hylte kommun;Våldsbrott ;2015;Mar;4;38
Hylte kommun;Våldsbrott ;2015;Apr;8;77
Hylte kommun;Våldsbrott ;2015;Maj;7;67
Hylte kommun;Våldsbrott ;2015;Jun;14;135
Hylte kommun;Våldsbrott ;2015;Jul;4;38
Hylte kommun;Våldsbrott ;2015;Aug;4;38
Hylte kommun;Våldsbrott ;2015;Sep;13;125
Hylte kommun;Våldsbrott ;2015;Okt;10;96
Hylte kommun;Våldsbrott ;2015;Nov;3;29
Hylte kommun;Våldsbrott ;2015;Dec;13;125
Håbo kommun;Våldsbrott ;2015;Jan;12;60
Håbo kommun;Våldsbrott ;2015;Feb;9;45
Håbo kommun;Våldsbrott ;2015;Mar;18;89
Håbo kommun;Våldsbrott ;2015;Apr;9;45
Håbo kommun;Våldsbrott ;2015;Maj;9;45
Håbo kommun;Våldsbrott ;2015;Jun;8;40
Håbo kommun;Våldsbrott ;2015;Jul;16;79
Håbo kommun;Våldsbrott ;2015;Aug;13;64
Håbo kommun;Våldsbrott ;2015;Sep;13;64
Håbo kommun;Våldsbrott ;2015;Okt;12;60
Håbo kommun;Våldsbrott ;2015;Nov;5;25
Håbo kommun;Våldsbrott ;2015;Dec;10;50
Hällefors kommun;Våldsbrott ;2015;Jan;5;72
Hällefors kommun;Våldsbrott ;2015;Feb;1;14
Hällefors kommun;Våldsbrott ;2015;Mar;9;129
Hällefors kommun;Våldsbrott ;2015;Apr;3;43
Hällefors kommun;Våldsbrott ;2015;Maj;1;14
Hällefors kommun;Våldsbrott ;2015;Jun;6;86
Hällefors kommun;Våldsbrott ;2015;Jul;4;57
Hällefors kommun;Våldsbrott ;2015;Aug;7;100
Hällefors kommun;Våldsbrott ;2015;Sep;1;14
Hällefors kommun;Våldsbrott ;2015;Okt;8;115
Hällefors kommun;Våldsbrott ;2015;Nov;12;172
Hällefors kommun;Våldsbrott ;2015;Dec;6;86
Härjedalen kommun;Våldsbrott ;2015;Jan;12;117
Härjedalen kommun;Våldsbrott ;2015;Feb;3;29
Härjedalen kommun;Våldsbrott ;2015;Mar;2;20
Härjedalen kommun;Våldsbrott ;2015;Apr;9;88
Härjedalen kommun;Våldsbrott ;2015;Maj;1;10
Härjedalen kommun;Våldsbrott ;2015;Jun;4;39
Härjedalen kommun;Våldsbrott ;2015;Jul;1;10
Härjedalen kommun;Våldsbrott ;2015;Aug;2;20
Härjedalen kommun;Våldsbrott ;2015;Sep;2;20
Härjedalen kommun;Våldsbrott ;2015;Okt;15;146
Härjedalen kommun;Våldsbrott ;2015;Nov;10;98
Härjedalen kommun;Våldsbrott ;2015;Dec;14;137
Härnösand kommun;Våldsbrott ;2015;Jan;16;64
Härnösand kommun;Våldsbrott ;2015;Feb;34;136
Härnösand kommun;Våldsbrott ;2015;Mar;17;68
Härnösand kommun;Våldsbrott ;2015;Apr;19;76
Härnösand kommun;Våldsbrott ;2015;Maj;32;128
Härnösand kommun;Våldsbrott ;2015;Jun;26;104
Härnösand kommun;Våldsbrott ;2015;Jul;36;145
Härnösand kommun;Våldsbrott ;2015;Aug;23;92
Härnösand kommun;Våldsbrott ;2015;Sep;33;132
Härnösand kommun;Våldsbrott ;2015;Okt;11;44
Härnösand kommun;Våldsbrott ;2015;Nov;32;128
Härnösand kommun;Våldsbrott ;2015;Dec;34;136
Härryda kommun;Våldsbrott ;2015;Jan;17;47
Härryda kommun;Våldsbrott ;2015;Feb;10;27
Härryda kommun;Våldsbrott ;2015;Mar;25;69
Härryda kommun;Våldsbrott ;2015;Apr;21;58
Härryda kommun;Våldsbrott ;2015;Maj;10;27
Härryda kommun;Våldsbrott ;2015;Jun;21;58
Härryda kommun;Våldsbrott ;2015;Jul;16;44
Härryda kommun;Våldsbrott ;2015;Aug;24;66
Härryda kommun;Våldsbrott ;2015;Sep;22;60
Härryda kommun;Våldsbrott ;2015;Okt;22;60
Härryda kommun;Våldsbrott ;2015;Nov;11;30
Härryda kommun;Våldsbrott ;2015;Dec;21;58
Hässleholm kommun;Våldsbrott ;2015;Jan;57;112
Hässleholm kommun;Våldsbrott ;2015;Feb;49;96
Hässleholm kommun;Våldsbrott ;2015;Mar;65;128
Hässleholm kommun;Våldsbrott ;2015;Apr;50;98
Hässleholm kommun;Våldsbrott ;2015;Maj;36;71
Hässleholm kommun;Våldsbrott ;2015;Jun;33;65
Hässleholm kommun;Våldsbrott ;2015;Jul;52;102
Hässleholm kommun;Våldsbrott ;2015;Aug;36;71
Hässleholm kommun;Våldsbrott ;2015;Sep;34;67
Hässleholm kommun;Våldsbrott ;2015;Okt;52;102
Hässleholm kommun;Våldsbrott ;2015;Nov;62;122
Hässleholm kommun;Våldsbrott ;2015;Dec;51;100
Höganäs kommun;Våldsbrott ;2015;Jan;12;47
Höganäs kommun;Våldsbrott ;2015;Feb;7;28
Höganäs kommun;Våldsbrott ;2015;Mar;9;35
Höganäs kommun;Våldsbrott ;2015;Apr;10;39
